seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr20	30697477	30697491	15	*	X2602	9777	30697309	30755061	57753	+	0	inside	167	TM9SF4
chr20	32320107	32320341	235	*	X2603	84905	32319808	32380075	60268	+	0	inside	298	ZNF341
chr20	32699680	32699968	289	*	X2604	8894	32676115	32700085	23971	-	0	inside	116	EIF2S2
chr20	34330002	34330095	94	*	X2605	9584	34291531	34330258	38728	-	0	inside	162	RBM39
chr20	34824437	34824574	138	*	X2609	25980	34824339	34844863	20525	+	0	inside	97	AAR2
chr20	35807959	35808031	73	*	X2611	140699	35729629	35807974	78346	-	0	overlapStart	0	MROH8
chr20	35808058	35808116	59	*	X2612	140699	35729629	35807974	78346	-	83	upstream	83	MROH8
chr20	37063770	37063918	149	*	X2613	388796	37049239	37064018	14780	-	0	inside	99	SNHG17
chr20	37063770	37063918	149	*	X2613	677840	37062505	37062642	138	-	1127	upstream	1127	SNORA71D
chr20	37075402	37075490	89	*	X2614	128439	37075297	37079564	4268	+	0	inside	104	SNHG11
chr20	37075402	37075490	89	*	X2614	677821	37076726	37078147	1422	+	1235	upstream	1235	SNORA71E
chr20	37555106	37555240	135	*	X2615	81610	37554955	37581703	26749	+	0	inside	150	FAM83D
chr20	42086609	42086723	115	*	X2618	6431	42086504	42092244	5741	+	0	inside	104	SRSF6
chr20	43104562	43104650	89	*	X2620	79183	43104526	43123244	18719	+	0	inside	35	TTPAL
chr20	43160396	43160402	7	*	X2621	11142	43160436	43247678	87243	+	33	upstream	33	PKIG
chr20	44563039	44563253	215	*	X2625	63935	44563317	44576662	13346	+	63	upstream	63	PCIF1
chr20	44563402	44563656	255	*	X2626	63935	44563317	44576662	13346	+	0	inside	84	PCIF1
chr20	44600683	44601004	322	*	X2627	63925	44577292	44600833	23542	-	0	overlapStart	0	ZNF335
chr20	47662902	47662933	32	*	X2630	1434	47662783	47713497	50715	+	0	inside	118	CSE1L
chr20	47895216	47895377	162	*	X2631	100113393	47896850	47896952	103	+	1472	upstream	1472	SNORD12B
chr20	47895216	47895377	162	*	X2631	26765	47895482	47895560	79	+	104	upstream	104	SNORD12C
chr20	47895216	47895377	162	*	X2631	57169	47862439	47894756	32318	-	459	upstream	459	ZNFX1
chr20	47895216	47895377	162	*	X2631	692057	47897220	47897309	90	+	1842	upstream	1842	SNORD12
chr20	49347149	49347177	29	*	X2632	84612	49348081	49370278	22198	+	903	upstream	903	PARD6B
chr20	52824441	52824456	16	*	X2634	5203	52824502	52836492	11991	+	45	upstream	45	PFDN4
chr20	52824476	52824591	116	*	X2635	5203	52824502	52836492	11991	+	0	overlapStart	0	PFDN4
chr20	55204111	55204142	32	*	X2636	7022	55204358	55214338	9981	+	215	upstream	215	TFAP2C
chr20	57089598	57089770	173	*	X2637	149773	57090435	57194948	104514	+	664	upstream	664	APCDD1L-DT
chr20	57089598	57089770	173	*	X2637	164284	57034426	57089949	55524	-	0	inside	178	APCDD1L
chr20	57607058	57607297	240	*	X2640	514	57603733	57607422	3690	-	0	inside	124	ATP5F1E
chr20	60757717	60757948	232	*	X2643	26164	60758081	60777810	19730	+	132	upstream	132	MTG2
chr20	60961898	60961967	70	*	X2644	6227	60962121	60963576	1456	+	153	upstream	153	RPS21
chr20	61493436	61493501	66	*	X2646	10732	61472467	61493115	20649	-	320	upstream	320	TCFL5
chr20	61569020	61569060	41	*	X2649	11083	61509090	61569304	60215	-	0	inside	243	DIDO1
chr20	61569020	61569060	41	*	X2649	54994	61569441	61579827	10387	+	380	upstream	380	GID8
chr20	61569078	61569157	80	*	X2650	11083	61509090	61569304	60215	-	0	inside	146	DIDO1
chr20	61569078	61569157	80	*	X2650	54994	61569441	61579827	10387	+	283	upstream	283	GID8
chr20	62587627	62587695	69	*	X2654	54963	62571182	62587800	16619	-	0	inside	104	UCKL1
chr21	9825542	9825818	277	*	X2655	100500815	9826203	9826263	61	+	384	upstream	384	NA
chr21	9825542	9825818	277	*	X2655	100500862	9825832	9826011	180	+	13	upstream	13	MIR3648-1
chr21	9825979	9826314	336	*	X2656	100500815	9826203	9826263	61	+	0	includeFeature	0	NA
chr21	9825979	9826314	336	*	X2656	100500862	9825832	9826011	180	+	0	overlapEnd	146	MIR3648-1
chr21	27011432	27011442	11	*	X2661	58494	27011594	27089874	78281	+	151	upstream	151	JAM2
chr21	27107444	27107687	244	*	X2662	2551	27107258	27144771	37514	+	0	inside	185	GABPA
chr21	27107444	27107687	244	*	X2662	522	27096791	27107965	11175	-	0	inside	277	ATP5PF
chr21	30257507	30257647	141	*	X2663	29104	30244513	30257695	13183	-	0	inside	47	N6AMT1
chr21	30391539	30391559	21	*	X2664	10069	30378080	30391685	13606	-	0	inside	125	RWDD2B
chr21	33032062	33032218	157	*	X2665	6647	33031935	33041243	9309	+	0	inside	126	SOD1
chr21	33651181	33651285	105	*	X2668	54069	33640530	33651376	10847	-	0	inside	90	MIS18A
chr21	34696883	34697078	196	*	X2669	3454	34696734	34732128	35395	+	0	inside	148	IFNAR1
chr21	38445279	38445282	4	*	X2674	51227	38437664	38445458	7795	-	0	inside	175	PIGP
chr21	38445279	38445282	4	*	X2674	7267	38445571	38575408	129838	+	288	upstream	288	TTC3
chr21	38445315	38445390	76	*	X2675	51227	38437664	38445458	7795	-	0	inside	67	PIGP
chr21	38445315	38445390	76	*	X2675	7267	38445571	38575408	129838	+	180	upstream	180	TTC3
chr21	38446144	38446323	180	*	X2676	51227	38437664	38445458	7795	-	685	upstream	685	PIGP
chr21	38739412	38739477	66	*	X2677	1859	38739859	38887679	147821	+	381	upstream	381	DYRK1A
chr21	40685954	40685974	21	*	X2679	100874093	40687633	40695144	7512	+	1658	upstream	1658	BRWD1-AS1
chr21	40685954	40685974	21	*	X2679	54014	40557404	40685712	128309	-	241	upstream	241	BRWD1
chr21	40984479	40984542	64	*	X2681	114041	40969075	40984749	15675	-	0	inside	206	B3GALT5-AS1
chr21	45209507	45209534	28	*	X2686	8568	45209418	45223983	14566	+	0	inside	88	RRP1
chr21	45553206	45553237	32	*	X2688	8209	45553494	45565605	12112	+	256	upstream	256	GATD3A
chr21	45553556	45553697	142	*	X2689	8209	45553494	45565605	12112	+	0	inside	61	GATD3A
chr21	46221832	46221923	92	*	X2690	7327	46188495	46221751	33257	-	80	upstream	80	UBE2G2
chr21	46359670	46359759	90	*	X2691	84536	46353199	46359828	6630	-	0	inside	68	LINC01547
chr21	46359670	46359759	90	*	X2691	85395	46359955	46396888	36934	+	195	upstream	195	FAM207A
chr21	46494953	46495114	162	*	X2692	728039	46490871	46493126	2256	-	1826	upstream	1826	SSR4P1
chr21	47401010	47401039	30	*	X2696	1291	47401663	47424963	23301	+	623	upstream	623	COL6A1
chr21	47705764	47705823	60	*	X2698	54059	47706267	47717665	11399	+	443	upstream	443	YBEY
chr21	47705764	47705823	60	*	X2698	8888	47655048	47705236	50189	-	527	upstream	527	MCM3AP
chr21	47744141	47744209	69	*	X2699	5116	47744036	47865682	121647	+	0	inside	104	PCNT
chr21	47744141	47744209	69	*	X2699	54058	47720344	47743785	23442	-	355	upstream	355	C21orf58
chr21	47744321	47744334	14	*	X2700	5116	47744036	47865682	121647	+	0	inside	284	PCNT
chr21	47744321	47744334	14	*	X2700	54058	47720344	47743785	23442	-	535	upstream	535	C21orf58
chr21	48055665	48055720	56	*	X2701	3275	48055507	48085155	29649	+	0	inside	157	PRMT2
chr21	48055735	48055809	75	*	X2702	3275	48055507	48085155	29649	+	0	inside	227	PRMT2
chr22	19420110	19420229	120	*	X2705	64976	19420036	19423596	3561	+	0	inside	73	MRPL40
chr22	19842129	19842191	63	*	X2709	54584	19775934	19842462	66529	-	0	inside	270	GNB1L
chr22	19842129	19842191	63	*	X2709	79680	19833661	19842462	8802	-	0	inside	270	RTL10
chr22	19842234	19842269	36	*	X2710	54584	19775934	19842462	66529	-	0	inside	192	GNB1L
chr22	19842234	19842269	36	*	X2710	79680	19833661	19842462	8802	-	0	inside	192	RTL10
chr22	20104465	20104518	54	*	X2713	5902	20105024	20114706	9683	+	505	upstream	505	RANBP1
chr22	20104533	20104602	70	*	X2714	27037	20099389	20104818	5430	-	0	inside	215	TRMT2A
chr22	20104533	20104602	70	*	X2714	5902	20105024	20114706	9683	+	421	upstream	421	RANBP1
chr22	21356056	21356219	164	*	X2715	439931	21356211	21364663	8453	+	0	overlapStart	0	THAP7-AS1
chr22	21356056	21356219	164	*	X2715	80764	21354061	21356404	2344	-	0	inside	184	THAP7
chr22	24110246	24110320	75	*	X2718	400916	24108021	24110141	2121	-	104	upstream	104	CHCHD10
chr22	24129250	24129451	202	*	X2719	6598	24129150	24176705	47556	+	0	inside	99	SMARCB1
chr22	24236657	24236736	80	*	X2720	4282	24236565	24237409	845	+	0	inside	91	MIF
chr22	24236748	24236792	45	*	X2721	4282	24236565	24237409	845	+	0	inside	182	MIF
chr22	24951656	24951778	123	*	X2729	6634	24951618	24978854	27237	+	0	inside	37	SNRPD3
chr22	24951656	24951778	123	*	X2729	83606	24936406	24951903	15498	-	0	inside	124	GUCD1
chr22	24952028	24952079	52	*	X2730	83606	24936406	24951903	15498	-	124	upstream	124	GUCD1
chr22	24952093	24952111	19	*	X2731	83606	24936406	24951903	15498	-	189	upstream	189	GUCD1
chr22	28197410	28197436	27	*	X2732	4330	28144265	28197486	53222	-	0	inside	49	MN1
chr22	29196278	29196440	163	*	X2733	7494	29190548	29196560	6013	-	0	inside	119	XBP1
chr22	29664005	29664169	165	*	X2734	2130	29663998	29696515	32518	+	0	inside	6	EWSR1
chr22	29664005	29664169	165	*	X2734	25807	29655844	29663914	8071	-	90	upstream	90	RHBDD3
chr22	31885954	31886241	288	*	X2735	56478	31835345	31885923	50579	-	30	upstream	30	EIF4ENIF1
chr22	32340626	32340673	48	*	X2736	7533	32340479	32353590	13112	+	0	inside	146	YWHAH
chr22	37414744	37414886	143	*	X2743	4357	37415683	37425863	10181	+	796	upstream	796	MPST
chr22	39715828	39715889	62	*	X2748	26807	39715057	39715118	62	-	709	upstream	709	SNORD43
chr22	39852753	39852891	139	*	X2749	4248	39853325	39888199	34875	+	433	upstream	433	MGAT3
chr22	40742546	40742717	172	*	X2750	158	40742504	40762575	20072	+	0	inside	41	ADSL
chr22	41347442	41347449	8	*	X2751	9978	41347351	41369019	21669	+	0	inside	90	RBX1
chr22	41487834	41487913	80	*	X2753	100302237	41488517	41488570	54	+	603	upstream	603	MIR1281
chr22	41487834	41487913	80	*	X2753	2033	41488614	41576081	87468	+	700	upstream	700	EP300
chr22	41487927	41487944	18	*	X2754	100302237	41488517	41488570	54	+	572	upstream	572	MIR1281
chr22	41487927	41487944	18	*	X2754	2033	41488614	41576081	87468	+	669	upstream	669	EP300
chr22	41843052	41843117	66	*	X2755	10766	41829492	41843027	13536	-	24	upstream	24	TOB2
chr22	42017364	42017478	115	*	X2756	2547	42017295	42060052	42758	+	0	inside	68	XRCC6
chr22	42017364	42017478	115	*	X2756	27351	41994032	42017061	23030	-	302	upstream	302	DESI1
chr22	43253500	43253660	161	*	X2759	26286	43192532	43253408	60877	-	91	upstream	91	ARFGAP3
chr22	43583851	43583856	6	*	X2760	23170	43562628	43583137	20510	-	713	upstream	713	TTLL12
chr22	43740533	43740568	36	*	X2761	80274	43599229	43739394	140166	-	1138	upstream	1138	SCUBE1
chr22	45559502	45559578	77	*	X2764	100506714	45529639	45559662	30024	-	0	inside	83	NUP50-DT
chr22	45559502	45559578	77	*	X2764	10762	45559726	45583890	24165	+	147	upstream	147	NUP50
chr22	51038554	51038687	134	*	X2767	23542	51039131	51049979	10849	+	443	upstream	443	MAPK8IP2
chrX	20135074	20135367	294	*	X2775	256714	20024831	20135114	110284	-	0	overlapStart	0	MAP7D2
chrX	21857836	21858080	245	*	X2776	51360	21857656	21903541	45886	+	0	inside	179	MBTPS2
chrX	70752981	70753053	73	*	X2784	8473	70752912	70795747	42836	+	0	inside	68	OGT
chrX	102942185	102942350	166	*	X2785	340544	102942212	102947484	5273	+	0	overlapStart	0	MORF4L2-AS1
chrX	140271118	140271259	142	*	X2787	23641	140269931	140271310	1380	-	0	inside	50	LDOC1
chrX	153626744	153626837	94	*	X2788	26778	153628622	153628756	135	+	1784	upstream	1784	SNORA70
chrX	153626744	153626837	94	*	X2788	6134	153626571	153632038	5468	+	0	inside	172	RPL10
